model,oyear,horizon,cov90,cov50,n,origins,region,assessed,in_band,target
b1_ets+series,2018,3,0.9028309104820199,0.5562356541698547,1307,9,assessable,True,True,adm_via_ae
b1_ets+series,2018,3,0.9362416107382551,0.6023489932885906,1788,9,assessable,True,False,att_all
b1_ets+series,2018,3,0.9523809523809523,0.620718462823726,1197,9,assessable,True,False,att_type1
b1_ets+series,2018,4,0.8987730061349694,0.5368098159509203,1304,9,assessable,True,True,adm_via_ae
b1_ets+series,2018,4,0.9343065693430657,0.5620437956204379,1781,9,assessable,True,False,att_all
b1_ets+series,2018,4,0.9154103852596315,0.5435510887772195,1194,9,assessable,True,True,att_type1
b1_ets+series,2018,5,0.8816295157571099,0.5065334358186011,1301,9,assessable,True,True,adm_via_ae
b1_ets+series,2018,5,0.891647855530474,0.5293453724604966,1772,9,assessable,True,True,att_all
b1_ets+series,2018,5,0.889261744966443,0.462248322147651,1192,9,assessable,True,True,att_type1
b1_ets+series,2018,6,0.8862413528055342,0.528055342044581,1301,9,assessable,True,True,adm_via_ae
b1_ets+series,2018,6,0.9042492917847026,0.5546742209631728,1765,9,assessable,True,True,att_all
b1_ets+series,2018,6,0.886744966442953,0.47231543624161076,1192,9,assessable,True,True,att_type1
b1_ets+series,2019,1,0.9236552920763447,0.5459803354540197,1729,12,assessable,True,True,adm_via_ae
b1_ets+series,2019,1,0.9246082168572639,0.5273189326556544,2361,12,assessable,True,True,att_all
b1_ets+series,2019,1,0.9096692111959288,0.5209923664122137,1572,12,assessable,True,True,att_type1
b1_ets+series,2019,2,0.9152148664343787,0.5481997677119629,1722,12,assessable,True,True,adm_via_ae
b1_ets+series,2019,2,0.9309462915601023,0.5575447570332481,2346,12,assessable,True,False,att_all
b1_ets+series,2019,2,0.9413265306122449,0.5771683673469388,1568,12,assessable,True,False,att_type1
b1_ets+series,2019,3,0.9008746355685131,0.5428571428571428,1715,12,assessable,True,True,adm_via_ae
b1_ets+series,2019,3,0.91931330472103,0.5695278969957082,2330,12,assessable,True,True,att_all
b1_ets+series,2019,3,0.9335038363171355,0.5812020460358056,1564,12,assessable,True,False,att_type1
b1_ets+series,2019,4,0.9017230376515635,0.568602425015954,1567,11,assessable,True,True,adm_via_ae
b1_ets+series,2019,4,0.9269212635549269,0.5874587458745875,2121,11,assessable,True,True,att_all
b1_ets+series,2019,4,0.9385045422781272,0.6170510132774284,1431,11,assessable,True,False,att_type1
b1_ets+series,2019,5,0.9044272663387211,0.5692199578355587,1423,10,assessable,True,True,adm_via_ae
b1_ets+series,2019,5,0.9206266318537859,0.6109660574412533,1915,10,assessable,True,True,att_all
b1_ets+series,2019,5,0.9407692307692308,0.6338461538461538,1300,10,assessable,True,False,att_type1
b1_ets+series,2019,6,0.9022673964034402,0.584831899921814,1279,9,assessable,True,True,adm_via_ae
b1_ets+series,2019,6,0.9002333722287048,0.5962660443407235,1714,9,assessable,True,True,att_all
b1_ets+series,2019,6,0.9221556886227545,0.6184773310521814,1169,9,assessable,True,True,att_type1
b1_ets+series,2020,1,0.8829787234042553,0.5319148936170213,282,2,assessable,False,True,adm_via_ae
b1_ets+series,2020,1,0.9207161125319693,0.5370843989769821,391,2,assessable,False,True,att_all
b1_ets+series,2020,1,0.9031007751937985,0.5581395348837209,258,2,assessable,False,True,att_type1
b1_ets+series,2020,2,0.8865248226950354,0.5177304964539007,141,1,assessable,False,True,adm_via_ae
b1_ets+series,2020,2,0.9381443298969072,0.5154639175257731,194,1,assessable,False,False,att_all
b1_ets+series,2020,2,0.9302325581395349,0.5658914728682171,129,1,assessable,False,False,att_type1
b1_ets+series,2021,1,0.9741379310344828,0.6834975369458128,812,6,assessable,True,False,adm_via_ae
b1_ets+series,2021,1,0.9824715162138475,0.6231375985977213,1141,6,assessable,True,False,att_all
b1_ets+series,2021,1,0.9905913978494624,0.6653225806451613,744,6,assessable,True,False,att_type1
b1_ets+series,2021,2,0.9777777777777777,0.6839506172839506,810,6,assessable,True,False,adm_via_ae
b1_ets+series,2021,2,0.9894273127753304,0.7224669603524229,1135,6,assessable,True,False,att_all
b1_ets+series,2021,2,0.9905660377358491,0.7560646900269542,742,6,assessable,True,False,att_type1
b1_ets+series,2021,3,0.9839307787391842,0.7280593325092707,809,6,assessable,True,False,adm_via_ae
b1_ets+series,2021,3,0.9920494699646644,0.833922261484099,1132,6,assessable,True,False,att_all
b1_ets+series,2021,3,0.99055330634278,0.8771929824561403,741,6,assessable,True,False,att_type1
b1_ets+series,2021,4,0.9678217821782178,0.7425742574257426,808,6,assessable,True,False,adm_via_ae
b1_ets+series,2021,4,0.9929328621908127,0.8657243816254417,1132,6,assessable,True,False,att_all
b1_ets+series,2021,4,0.9905405405405405,0.8972972972972973,740,6,assessable,True,False,att_type1
b1_ets+series,2021,5,0.9702602230483272,0.7385377942998761,807,6,assessable,True,False,adm_via_ae
b1_ets+series,2021,5,0.9946855624446412,0.8786536758193091,1129,6,assessable,True,False,att_all
b1_ets+series,2021,5,0.9878213802435724,0.9174560216508796,739,6,assessable,True,False,att_type1
b1_ets+series,2021,6,0.9615384615384616,0.7295285359801489,806,6,assessable,True,False,adm_via_ae
b1_ets+series,2021,6,0.9902135231316725,0.8807829181494662,1124,6,assessable,True,False,att_all
b1_ets+series,2021,6,0.9850948509485095,0.8997289972899729,738,6,assessable,True,False,att_type1
b1_ets+series,2022,1,0.9613496932515337,0.6147239263803681,1630,12,assessable,True,False,adm_via_ae
b1_ets+series,2022,1,0.9793133802816901,0.6426056338028169,2272,12,assessable,True,False,att_all
b1_ets+series,2022,1,0.9898305084745763,0.6488135593220339,1475,12,assessable,True,False,att_type1
b1_ets+series,2022,2,0.976044226044226,0.6541769041769042,1628,12,assessable,True,False,adm_via_ae
b1_ets+series,2022,2,0.9863074204946997,0.6183745583038869,2264,12,assessable,True,False,att_all
b1_ets+series,2022,2,0.9952510176390773,0.6105834464043419,1474,12,assessable,True,False,att_type1
b1_ets+series,2022,3,0.9803076923076923,0.664,1625,12,assessable,True,False,adm_via_ae
b1_ets+series,2022,3,0.9849290780141844,0.6041666666666666,2256,12,assessable,True,False,att_all
b1_ets+series,2022,3,0.9932111337406653,0.6143923964697895,1473,12,assessable,True,False,att_type1
b1_ets+series,2022,4,0.9815157116451017,0.6863832409118915,1623,12,assessable,True,False,adm_via_ae
b1_ets+series,2022,4,0.9857714539795465,0.6763005780346821,2249,12,assessable,True,False,att_all
b1_ets+series,2022,4,0.9932065217391305,0.7105978260869565,1472,12,assessable,True,False,att_type1
b1_ets+series,2022,5,0.9784083898827884,0.6952498457742134,1621,12,assessable,True,False,adm_via_ae
b1_ets+series,2022,5,0.9866250557289344,0.744092732946946,2243,12,assessable,True,False,att_all
b1_ets+series,2022,5,0.9945615227736234,0.8008157715839564,1471,12,assessable,True,False,att_type1
b1_ets+series,2022,6,0.9765287214329833,0.7189623224212477,1619,12,assessable,True,False,adm_via_ae
b1_ets+series,2022,6,0.9861545332737829,0.7985707905314873,2239,12,assessable,True,False,att_all
b1_ets+series,2022,6,0.992517006802721,0.8564625850340136,1470,12,assessable,True,False,att_type1
b1_ets+series,2023,1,0.9518879415347138,0.5755176613885505,1642,12,assessable,True,False,adm_via_ae
b1_ets+series,2023,1,0.9762428508578971,0.6634403871535416,2273,12,assessable,True,False,att_all
b1_ets+series,2023,1,0.964625850340136,0.6687074829931973,1470,12,assessable,True,False,att_type1
b1_ets+series,2023,2,0.9587491683300067,0.6007984031936128,1503,11,assessable,True,False,adm_via_ae
b1_ets+series,2023,2,0.9822115384615384,0.7221153846153846,2080,11,assessable,True,False,att_all
b1_ets+series,2023,2,0.9858841010401189,0.75037147102526,1346,11,assessable,True,False,att_type1
b1_ets+series,2023,3,0.9604105571847508,0.5982404692082112,1364,10,assessable,True,False,adm_via_ae
b1_ets+series,2023,3,0.9830418653948065,0.7276099629040805,1887,10,assessable,True,False,att_all
b1_ets+series,2023,3,0.9869067103109657,0.7512274959083469,1222,10,assessable,True,False,att_type1
b1_ets+series,2023,4,0.9616326530612245,0.626938775510204,1225,9,assessable,True,False,adm_via_ae
b1_ets+series,2023,4,0.9793510324483776,0.7392330383480826,1695,9,assessable,True,False,att_all
b1_ets+series,2023,4,0.9836065573770492,0.7377049180327869,1098,9,assessable,True,False,att_type1
b1_ets+series,2023,5,0.9448022079116836,0.6448942042318307,1087,8,assessable,True,False,adm_via_ae
b1_ets+series,2023,5,0.9767441860465116,0.7647840531561462,1505,8,assessable,True,False,att_all
b1_ets+series,2023,5,0.9835897435897436,0.762051282051282,975,8,assessable,True,False,att_type1
b1_ets+series,2023,6,0.9378292939936775,0.6385669125395153,949,7,assessable,True,False,adm_via_ae
b1_ets+series,2023,6,0.9771863117870723,0.8022813688212928,1315,7,assessable,True,False,att_all
b1_ets+series,2023,6,0.9788732394366197,0.7969483568075117,852,7,assessable,True,False,att_type1
m1_enbpi,2018,1,0.8537931034482759,0.28620689655172415,1450,9,assessable,True,False,adm_via_ae
m1_enbpi,2018,1,0.8953261927945472,0.5277507302823758,2054,9,assessable,True,True,att_all
m1_enbpi,2018,1,0.8898050974512743,0.24212893553223389,1334,9,assessable,True,True,att_type1
m1_enbpi,2018,2,0.815916955017301,0.25674740484429065,1445,9,assessable,True,False,adm_via_ae
m1_enbpi,2018,2,0.8836754643206256,0.4662756598240469,2046,9,assessable,True,True,att_all
m1_enbpi,2018,2,0.8224228743416102,0.24078254326561324,1329,9,assessable,True,False,att_type1
m1_enbpi,2018,3,0.8208333333333333,0.2923611111111111,1440,9,assessable,True,False,adm_via_ae
m1_enbpi,2018,3,0.8828740157480315,0.4822834645669291,2032,9,assessable,True,True,att_all
m1_enbpi,2018,3,0.8383685800604229,0.25075528700906347,1324,9,assessable,True,False,att_type1
m1_enbpi,2018,4,0.7988826815642458,0.4238826815642458,1432,9,assessable,True,False,adm_via_ae
m1_enbpi,2018,4,0.8782178217821782,0.4188118811881188,2020,9,assessable,True,True,att_all
m1_enbpi,2018,4,0.8282674772036475,0.3776595744680851,1316,9,assessable,True,False,att_type1
m1_enbpi,2018,5,0.7854137447405329,0.3267882187938289,1426,9,assessable,True,False,adm_via_ae
m1_enbpi,2018,5,0.8804780876494024,0.40936254980079684,2008,9,assessable,True,True,att_all
m1_enbpi,2018,5,0.7353165522501907,0.2524790236460717,1311,9,assessable,True,False,att_type1
m1_enbpi,2018,6,0.7585964912280702,0.2919298245614035,1425,9,assessable,True,False,adm_via_ae
m1_enbpi,2018,6,0.8803803803803804,0.3988988988988989,1998,9,assessable,True,True,att_all
m1_enbpi,2018,6,0.666412213740458,0.2198473282442748,1310,9,assessable,True,False,att_type1
m1_enbpi,2019,1,0.8184357541899442,0.20670391061452514,1790,12,assessable,True,False,adm_via_ae
m1_enbpi,2019,1,0.9002634550244637,0.4730899510726383,2657,12,assessable,True,True,att_all
m1_enbpi,2019,1,0.8230251071647275,0.15860379669320268,1633,12,assessable,True,False,att_type1
m1_enbpi,2019,2,0.8098710039259674,0.22546270330902973,1783,12,assessable,True,False,adm_via_ae
m1_enbpi,2019,2,0.8928436198409694,0.46573267701628174,2641,12,assessable,True,True,att_all
m1_enbpi,2019,2,0.805402087170043,0.1497851442602824,1629,12,assessable,True,False,att_type1
m1_enbpi,2019,3,0.8006756756756757,0.24211711711711711,1776,12,assessable,True,False,adm_via_ae
m1_enbpi,2019,3,0.8776210446054137,0.4548227220739611,2623,12,assessable,True,True,att_all
m1_enbpi,2019,3,0.7747692307692308,0.15384615384615385,1625,12,assessable,True,False,att_type1
m1_enbpi,2019,4,0.7592592592592593,0.27469135802469136,1620,11,assessable,True,False,adm_via_ae
m1_enbpi,2019,4,0.8681456676433654,0.4558392632900795,2389,11,assessable,True,False,att_all
m1_enbpi,2019,4,0.7715633423180593,0.27897574123989216,1484,11,assessable,True,False,att_type1
m1_enbpi,2019,5,0.7549353301565691,0.18379850238257317,1469,10,assessable,True,False,adm_via_ae
m1_enbpi,2019,5,0.8572752548656163,0.453660797034291,2158,10,assessable,True,False,att_all
m1_enbpi,2019,5,0.787518573551263,0.19910846953937592,1346,10,assessable,True,False,att_type1
m1_enbpi,2019,6,0.7294028722600151,0.19954648526077098,1323,9,assessable,True,False,adm_via_ae
m1_enbpi,2019,6,0.8529411764705882,0.42208462332301344,1938,9,assessable,True,False,att_all
m1_enbpi,2019,6,0.7576257213520198,0.213520197856554,1213,9,assessable,True,False,att_type1
m1_enbpi,2020,1,0.8148148148148148,0.23232323232323232,297,2,assessable,False,False,adm_via_ae
m1_enbpi,2020,1,0.8738532110091743,0.27293577981651373,436,2,assessable,False,True,att_all
m1_enbpi,2020,1,0.5641025641025641,0.07692307692307693,273,2,assessable,False,False,att_type1
m1_enbpi,2020,2,0.7635135135135135,0.20270270270270271,148,1,assessable,False,False,adm_via_ae
m1_enbpi,2020,2,0.7824074074074074,0.19907407407407407,216,1,assessable,False,False,att_all
m1_enbpi,2020,2,0.33088235294117646,0.09558823529411764,136,1,assessable,False,False,att_type1
m1_enbpi,2021,1,0.8441247002398081,0.34292565947242204,834,6,assessable,True,False,adm_via_ae
m1_enbpi,2021,1,0.9201995012468828,0.5677472984206151,1203,6,assessable,True,True,att_all
m1_enbpi,2021,1,0.8677248677248677,0.22354497354497355,756,6,assessable,True,False,att_type1
m1_enbpi,2021,2,0.8233173076923077,0.31490384615384615,832,6,assessable,True,False,adm_via_ae
m1_enbpi,2021,2,0.9249374478732277,0.5946622185154296,1199,6,assessable,True,True,att_all
m1_enbpi,2021,2,0.8713527851458885,0.253315649867374,754,6,assessable,True,True,att_type1
m1_enbpi,2021,3,0.7930204572803851,0.28038507821901326,831,6,assessable,True,False,adm_via_ae
m1_enbpi,2021,3,0.931438127090301,0.7642140468227425,1196,6,assessable,True,False,att_all
m1_enbpi,2021,3,0.9721115537848606,0.4249667994687915,753,6,assessable,True,False,att_type1
m1_enbpi,2021,4,0.8156626506024096,0.29156626506024097,830,6,assessable,True,False,adm_via_ae
m1_enbpi,2021,4,0.9205685618729097,0.8536789297658863,1196,6,assessable,True,True,att_all
m1_enbpi,2021,4,0.9720744680851063,0.4507978723404255,752,6,assessable,True,False,att_type1
m1_enbpi,2021,5,0.744270205066345,0.18697225572979492,829,6,assessable,True,False,adm_via_ae
m1_enbpi,2021,5,0.9052808046940486,0.7384744341994971,1193,6,assessable,True,True,att_all
m1_enbpi,2021,5,0.9507323568575233,0.4207723035952064,751,6,assessable,True,False,att_type1
m1_enbpi,2021,6,0.6340579710144928,0.17995169082125603,828,6,assessable,True,False,adm_via_ae
m1_enbpi,2021,6,0.882996632996633,0.7062289562289562,1188,6,assessable,True,True,att_all
m1_enbpi,2021,6,0.8773333333333333,0.496,750,6,assessable,True,True,att_type1
m1_enbpi,2022,1,0.8306306306306306,0.23423423423423423,1665,12,assessable,True,False,adm_via_ae
m1_enbpi,2022,1,0.9047213951509996,0.48490004253509145,2351,12,assessable,True,True,att_all
m1_enbpi,2022,1,0.8424202127659575,0.26595744680851063,1504,12,assessable,True,False,att_type1
m1_enbpi,2022,2,0.820204449789537,0.2766085387853277,1663,12,assessable,True,False,adm_via_ae
m1_enbpi,2022,2,0.8993174061433447,0.48464163822525597,2344,12,assessable,True,True,att_all
m1_enbpi,2022,2,0.8137059214903526,0.249500998003992,1503,12,assessable,True,False,att_type1
m1_enbpi,2022,3,0.802528597230584,0.2624924744130042,1661,12,assessable,True,False,adm_via_ae
m1_enbpi,2022,3,0.8776208814719726,0.49208386820710315,2337,12,assessable,True,True,att_all
m1_enbpi,2022,3,0.774300932090546,0.3288948069241012,1502,12,assessable,True,False,att_type1
m1_enbpi,2022,4,0.8040988547317661,0.26823387582881253,1659,12,assessable,True,False,adm_via_ae
m1_enbpi,2022,4,0.8875536480686695,0.4699570815450644,2330,12,assessable,True,True,att_all
m1_enbpi,2022,4,0.8014656895403065,0.35909393737508327,1501,12,assessable,True,False,att_type1
m1_enbpi,2022,5,0.7798552472858866,0.2436670687575392,1658,12,assessable,True,False,adm_via_ae
m1_enbpi,2022,5,0.8803786574870912,0.4961273666092943,2324,12,assessable,True,True,att_all
m1_enbpi,2022,5,0.8053333333333333,0.35933333333333334,1500,12,assessable,True,False,att_type1
m1_enbpi,2022,6,0.7543753771876885,0.2836451418225709,1657,12,assessable,True,False,adm_via_ae
m1_enbpi,2022,6,0.8650862068965517,0.453448275862069,2320,12,assessable,True,False,att_all
m1_enbpi,2022,6,0.7404936624416277,0.505003335557038,1499,12,assessable,True,False,att_type1
m1_enbpi,2023,1,0.8564564564564564,0.2774774774774775,1665,12,assessable,True,False,adm_via_ae
m1_enbpi,2023,1,0.889602053915276,0.5395806589644844,2337,12,assessable,True,True,att_all
m1_enbpi,2023,1,0.8404539385847797,0.2102803738317757,1498,12,assessable,True,False,att_type1
m1_enbpi,2023,2,0.8368283093053736,0.2758846657929227,1526,11,assessable,True,False,adm_via_ae
m1_enbpi,2023,2,0.9093457943925234,0.5808411214953271,2140,11,assessable,True,True,att_all
m1_enbpi,2023,2,0.8799126637554585,0.27292576419213976,1374,11,assessable,True,True,att_type1
m1_enbpi,2023,3,0.80835734870317,0.2622478386167147,1388,10,assessable,True,False,adm_via_ae
m1_enbpi,2023,3,0.889861039629439,0.5295934122490993,1943,10,assessable,True,True,att_all
m1_enbpi,2023,3,0.8416,0.2784,1250,10,assessable,True,False,att_type1
m1_enbpi,2023,4,0.7896,0.252,1250,9,assessable,True,False,adm_via_ae
m1_enbpi,2023,4,0.8831615120274914,0.5,1746,9,assessable,True,True,att_all
m1_enbpi,2023,4,0.8081705150976909,0.26465364120781526,1126,9,assessable,True,False,att_type1
m1_enbpi,2023,5,0.74303683737646,0.23539982030548068,1113,8,assessable,True,False,adm_via_ae
m1_enbpi,2023,5,0.8787878787878788,0.5119277885235332,1551,8,assessable,True,True,att_all
m1_enbpi,2023,5,0.8085742771684945,0.26520438683948155,1003,8,assessable,True,False,att_type1
m1_enbpi,2023,6,0.7581967213114754,0.26639344262295084,976,7,assessable,True,False,adm_via_ae
m1_enbpi,2023,6,0.8480825958702065,0.4314159292035398,1356,7,assessable,True,False,att_all
m1_enbpi,2023,6,0.7670454545454546,0.30568181818181817,880,7,assessable,True,False,att_type1
m1_lightgbm_v3,2018,1,0.8234482758620689,0.37103448275862067,1450,9,assessable,True,False,adm_via_ae
m1_lightgbm_v3,2018,1,0.8860759493670886,0.4323271665043817,2054,9,assessable,True,True,att_all
m1_lightgbm_v3,2018,1,0.802848575712144,0.2871064467766117,1334,9,assessable,True,False,att_type1
m1_lightgbm_v3,2018,2,0.7799307958477508,0.3065743944636678,1445,9,assessable,True,False,adm_via_ae
m1_lightgbm_v3,2018,2,0.8440860215053764,0.3924731182795699,2046,9,assessable,True,False,att_all
m1_lightgbm_v3,2018,2,0.7404063205417607,0.2565838976674191,1329,9,assessable,True,False,att_type1
m1_lightgbm_v3,2018,3,0.7756944444444445,0.30972222222222223,1440,9,assessable,True,False,adm_via_ae
m1_lightgbm_v3,2018,3,0.8562992125984252,0.4119094488188976,2032,9,assessable,True,False,att_all
m1_lightgbm_v3,2018,3,0.7726586102719033,0.2930513595166163,1324,9,assessable,True,False,att_type1
m1_lightgbm_v3,2018,4,0.7053072625698324,0.2856145251396648,1432,9,assessable,True,False,adm_via_ae
m1_lightgbm_v3,2018,4,0.8277227722772277,0.3559405940594059,2020,9,assessable,True,False,att_all
m1_lightgbm_v3,2018,4,0.6808510638297872,0.28495440729483285,1316,9,assessable,True,False,att_type1
